# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Aug 19 21:30:25 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and tran_flag = 1
# CONSTRAINT:  and pl_orbperstr < 2)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN tran_flag:      Detected by Transits
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
#pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,tran_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-322 b,Kepler-322,1,1,2,Transit,2014,Kepler,1,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.65388800,0.00000600,-0.00000600,0,0.027000,,,0,1.010,0.110,-0.110,0,0.090,0.010,-0.010,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5388.00,100.00,-100.00,0,0.89,0.10,-0.10,0,,,,,,,,,,4.50,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,281.3487514,44.2952525,400.4800000,2.6370000,-2.6040000,13.6870000,0.1030000,-0.1030000,11.8370000,0.0160000,-0.0160000,13.5033000,0.0003480,-0.0003480,2014-05-14,2014-03,2014-05-14
K2-100 b,K2-100,1,1,1,Transit,2016,K2,1,Published Confirmed,0,<a refstr=BARRAG_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490..698B/abstract target=ref>Barrag&aacute;n et al. 2019</a>,1.67390350,0.00000040,-0.00000040,0,0.030100,0.001400,-0.001400,0,3.880,0.160,-0.160,0,0.346,0.014,-0.014,0,21.80000,6.20000,-6.20000,0,0.06859,0.01951,-0.01951,0,Mass,0.000000,,,0,1915.00,178.00,-165.00,0,1841,41,-41,0,0,,,,,<a refstr=BARRAG_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490..698B/abstract target=ref>Barrag&aacute;n et al. 2019</a>,G0 V,5945.00,110.00,-110.00,0,1.24,0.05,-0.05,0,1.15,0.05,-0.05,0,0.220,0.090,-0.090,0,[Fe/H],4.33,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,129.6010863,20.1060074,188.9590000,2.4710000,-2.4100000,10.6510000,0.0120000,-0.0120000,9.1820000,0.0180000,-0.0180000,10.4053000,0.0004060,-0.0004060,2021-07-12,2019-11,2021-07-12
NGTS-3 A b,NGTS-3 A,1,2,1,Transit,2018,Paranal Observatory,1,Published Confirmed,0,<a refstr=G_UUML_NTHER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.4720G/abstract target=ref>G&uuml;nther et al. 2018</a>,1.67537280,0.00000300,-0.00000300,0,0.023000,0.007000,-0.005000,0,16.589,4.147,-4.147,0,1.480,0.370,-0.370,0,756.43540,82.63580,-82.63580,0,2.38000,0.26000,-0.26000,0,Mass,,,,,,,,,,,,,0,2.680000,0.150000,-0.150000,0,<a refstr=G_UUML_NTHER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.4720G/abstract target=ref>G&uuml;nther et al. 2018</a>,G6 V,5600.00,150.00,-150.00,0,0.93,0.23,-0.23,0,1.02,0.09,-0.09,0,0.120,0.150,-0.150,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,94.4447595,-35.7063640,743.9720000,10.8920000,-10.5880000,14.6690000,0.0570000,-0.0570000,12.8140000,0.0300000,-0.0300000,14.4878000,0.0005890,-0.0005890,2018-06-06,2018-08,2018-05-31
Kepler-323 b,Kepler-323,1,1,2,Transit,2014,Kepler,1,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.67832700,0.00000300,-0.00000300,0,0.028000,,,0,1.430,0.280,-0.280,0,0.128,0.025,-0.025,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5987.00,150.00,-150.00,0,1.18,0.23,-0.23,0,,,,,,,,,,4.31,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,291.3822988,38.1274595,454.8830000,6.6370000,-6.4520000,12.7800000,0.0920000,-0.0920000,11.3540000,0.0200000,-0.0200000,12.6580000,0.0002010,-0.0002010,2014-05-14,2014-03,2014-05-14
Kepler-1297 b,Kepler-1297,1,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.68189002,0.00001032,-0.00001032,0,,,,,0.970,0.160,-0.090,0,0.087,0.014,-0.008,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5818.00,83.49,-92.17,0,0.99,0.16,-0.09,0,0.99,0.06,-0.06,0,-0.040,0.156,-0.189,0,[Fe/H],4.45,0.07,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,289.9564415,47.0203466,1439.4700000,44.3200000,-41.8000000,14.8670000,0.0920000,-0.0920000,13.2620000,0.0260000,-0.0260000,14.7821000,0.0003060,-0.0003060,2016-05-06,2016-05,2016-05-10
Kepler-617 b,Kepler-617,1,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.68269615,0.00000111,-0.00000111,0,,,,,1.320,0.070,-0.070,0,0.118,0.006,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,3712.00,33.92,-33.35,0,0.48,0.02,-0.03,0,0.51,0.02,-0.03,0,-0.070,0.077,-0.082,0,[Fe/H],4.77,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,283.7407247,47.5161237,173.3540000,0.9500000,-0.9500000,15.5490000,0.1140000,-0.1140000,11.5730000,0.0230000,-0.0230000,14.8277000,0.0007280,-0.0007280,2016-05-06,2016-05,2016-05-10
WASP-87 b,WASP-87,1,2,1,Transit,2016,Anglo-Australian Telescope,1,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823...29A/abstract target=ref>Addison et al. 2016</a>,1.68279500,0.00000190,-0.00000190,0,0.029460,0.000750,-0.000750,0,15.524,0.673,-0.673,0,1.385,0.060,-0.060,0,692.86940,47.67450,-47.67450,0,2.18000,0.15000,-0.15000,0,Mass,0.000000,,,0,,,,,,,,,0,0.765000,0.013000,-0.013000,0,<a refstr=ADDISON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823...29A/abstract target=ref>Addison et al. 2016</a>,,6450.00,120.00,-120.00,0,1.63,0.06,-0.06,0,1.20,0.09,-0.09,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,185.3246821,-52.8408163,298.3920000,3.6220000,-3.5360000,10.7270000,0.0060000,-0.0060000,9.5520000,0.0250000,-0.0250000,10.7091000,0.0003070,-0.0003070,2019-06-24,2016-05,2019-06-27
Kepler-969 c,Kepler-969,1,1,2,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.68293460,0.00000293,-0.00000293,0,,,,,0.990,0.020,-0.050,0,0.088,0.002,-0.004,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5214.00,44.63,-40.68,0,0.82,0.01,-0.01,0,0.92,0.02,-0.02,0,0.220,0.051,-0.048,0,[Fe/H],4.57,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,288.3724989,47.9335642,390.3540000,2.5720000,-2.5720000,13.8650000,0.1490000,-0.1490000,11.8970000,0.0160000,-0.0160000,13.7221000,0.0003610,-0.0003610,2016-05-06,2016-05,2016-05-10
OGLE-TR-132 b,OGLE-TR-132,1,1,1,Transit,2004,OGLE,1,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,1.68986800,,,0,0.030350,0.000570,-0.000530,0,13.450,1.680,-1.230,0,1.200,0.150,-0.110,0,375.02000,44.49000,-41.32000,0,1.18000,0.14000,-0.13000,0,Mass,,,,,,,,,2013,77,-108,0,0,0.917000,,,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,6210.00,75.00,-75.00,0,1.32,0.17,-0.12,0,1.30,0.07,-0.07,0,0.370,0.100,-0.100,0,[Fe/H],4.31,0.06,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,162.6440933,-61.9572476,2012.6200000,231.8200000,-231.8200000,16.5360000,1.1330000,-1.1330000,14.9900000,0.1460000,-0.1460000,16.4883000,0.0007580,-0.0007580,2014-10-29,2008-04,2014-10-29
KPS-1 b,KPS-1,1,1,1,Transit,2018,Acton Sky Portal Observatory,1,Published Confirmed,0,<a refstr=BURDANOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASP..130g4401B/abstract target=ref>Burdanov et al. 2018</a>,1.70629100,0.00005900,-0.00005900,0,0.026900,0.001000,-0.001000,0,11.545,1.457,-1.345,0,1.030,0.130,-0.120,0,346.43470,27.33338,-27.65121,0,1.09000,0.08600,-0.08700,0,Mass,0.000000,,,0,729.00,130.00,-110.00,0,1459,56,-56,0,0,,,,,<a refstr=BURDANOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASP..130g4401B/abstract target=ref>Burdanov et al. 2018</a>,K1 V,5165.00,90.00,-90.00,0,0.91,0.09,-0.08,0,0.89,0.09,-0.10,0,0.220,0.130,-0.130,0,[Fe/H],4.47,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,165.1671980,64.9638452,262.7060000,2.6200000,-2.5700000,12.9700000,0.0920000,-0.0920000,10.9310000,0.0170000,-0.0170000,12.7933000,0.0002990,-0.0002990,2018-04-25,2018-07,2018-04-26
KELT-14 b,KELT-14,1,1,1,Transit,2016,KELT-South,1,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,1.71005660,0.00000320,-0.00000260,0,0.030050,0.000310,-0.000310,0,19.537,0.527,-0.527,0,1.743,0.047,-0.047,0,408.09372,10.17056,-10.17056,0,1.28400,0.03200,-0.03200,0,Mass,0.000000,,,0,,,,,1970,50,-50,0,0,1.386000,0.029000,-0.029000,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,G4,5720.00,130.00,-130.00,0,1.52,0.03,-0.03,0,1.24,0.04,-0.04,0,0.320,0.090,-0.090,0,[Fe/H],4.17,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,108.3014090,-42.4097623,250.1210000,1.5490000,-1.5290000,11.0010000,0.0090000,-0.0090000,9.4240000,0.0230000,-0.0230000,10.8384000,0.0003020,-0.0003020,2016-06-01,2016-06,2016-06-03
Kepler-412 b,Kepler-412,1,1,1,Transit,2014,Kepler,1,Published Confirmed,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,1.72086040,0.00000030,-0.00000030,0,0.028970,0.000930,-0.000920,0,15.031,0.493,-0.516,0,1.341,0.044,-0.046,0,299.07803,39.72875,-6.03877,0,0.94100,0.12500,-0.01900,0,Mass,,,,,,,,,1850,30,-30,0,1,,,,,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,,5750.00,90.00,-90.00,0,1.29,0.04,-0.04,0,1.17,0.09,-0.09,0,0.270,0.120,-0.120,0,[Fe/H],4.30,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,286.1103053,43.6809612,1086.2400000,19.1600000,-19.1600000,14.3990000,0.0920000,-0.0920000,12.8370000,0.0310000,-0.0310000,14.2486000,0.0002740,-0.0002740,2015-10-07,2015-05,2015-10-15
K2-45 b,K2-45,1,1,1,Transit,2016,K2,1,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,1.72926840,0.00000690,-0.00000690,0,0.022400,0.001200,-0.001200,0,6.710,0.000,0.000,0,0.599,0.000,0.000,0,,,,,,,,,,,,,,100.00,32.00,-32.00,0,,,,,0,,,,,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4103.00,90.00,-90.00,0,0.45,0.07,-0.07,0,0.50,0.08,-0.08,0,,,,,,4.82,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,169.6327547,-1.7740582,495.3170000,10.7770000,-10.3350000,15.7460000,0.1950000,-0.1950000,12.7560000,0.0330000,-0.0330000,15.3442000,0.0008390,-0.0008390,2016-07-14,2016-09,2016-07-18
Kepler-148 b,Kepler-148,1,1,3,Transit,2014,Kepler,1,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.72936600,0.00000400,-0.00000400,0,0.028000,,,0,1.800,0.870,-0.870,0,0.161,0.078,-0.078,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5272.00,200.00,-200.00,0,0.85,0.41,-0.41,0,,,,,,,,,,4.55,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,289.7861626,46.8588176,791.1630000,15.3370000,-14.7760000,15.3980000,0.0800000,-0.0800000,13.3590000,0.0310000,-0.0310000,15.3362000,0.0003970,-0.0003970,2014-05-14,2014-03,2014-05-14
HATS-74 A b,HATS-74 A,1,2,1,Transit,2021,HATSouth,1,Published Confirmed,0,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,1.73185606,0.00000055,-0.00000055,0,0.023840,0.000110,-0.000110,0,11.568,0.235,-0.235,0,1.032,0.021,-0.021,0,464.02947,44.49598,-44.49598,0,1.46000,0.14000,-0.14000,0,Mass,0.044000,,,1,106.90,2.71,-2.71,0,895,6,-6,0,0,,,,,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,,3776.90,9.50,-9.50,0,0.58,0.01,-0.01,0,0.60,0.01,-0.01,0,0.514,0.033,-0.021,0,[Fe/H],4.70,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,171.0147921,-19.5569588,299.3890000,7.1880000,-6.8650000,17.2600000,0.2000000,-0.2000000,12.3610000,0.0310000,-0.0310000,15.9837000,0.0009210,-0.0009210,2021-12-13,2022-03,2021-12-13
Kepler-157 b,Kepler-157,1,1,3,Transit,2014,Kepler,1,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.73234200,0.00000600,-0.00000600,0,0.028000,,,0,1.320,0.260,-0.260,0,0.118,0.023,-0.023,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5774.00,125.00,-125.00,0,1.04,0.20,-0.20,0,,,,,,,,,,4.39,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,291.0972257,38.8756049,773.7130000,10.4850000,-10.4850000,14.2060000,0.1260000,-0.1260000,12.5730000,0.0300000,-0.0300000,14.0374000,0.0002060,-0.0002060,2014-05-14,2014-03,2014-05-14
K2-188 b,K2-188,1,1,2,Transit,2018,K2,1,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,1.74216900,0.00045700,-0.00036500,0,0.028900,0.000300,-0.000300,0,1.350,0.110,-0.110,0,0.120,0.010,-0.010,0,,,,,,,,,,,,,,,,,,1692,33,-32,0,0,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5977.00,87.00,-87.00,0,1.19,0.03,-0.03,0,1.06,0.03,-0.03,0,-0.010,0.050,-0.050,0,[Fe/H],4.31,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,129.8137008,23.3574367,446.8210000,8.7070000,-8.3850000,12.6570000,0.0920000,-0.0920000,11.1490000,0.0220000,-0.0220000,12.4903000,0.0001440,-0.0001440,2020-03-30,2018-12,2018-10-26
